propertyID,address,propertyType,priceAUD,priceUSD,publishedDate,lastUpdateDate,buildingSize,bedrooms,bathrooms,parkingSpaces,features,agentName,agency,agentPhone,agentEmail,description
110103501809,"[""3970 FUN VALLEY"", "" Memphis"", "" TN 38125""]",House,"AUD $3,219","USD $2,100",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"1,214.06 m2",4 bedroom(s),3 bathroom(s),,,Nataraja Krishnaraju,"Crye-Leike, Inc., REALTORS",+1 901-626-7995,,"Spacious house, Gorgeous Hardwood floors,4 bedrooms and 2 1/2 baths. 4th room or Bonus room. 2 car Garage, Granite counter tops and splash in the kitchen with tile and new cook top, Breakfast bar and eat in Area. New floor and tile in master bath. Sunroom and backyard workshop. near to shopping and FedEx headquarters. Pets permitted with owner approval."
110103501778,"[""429 Belfry Dr."", "" Davenport"", "" FL 33897""]",House,"AUD $4,369","USD $2,850",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,809.37 m2,4 bedroom(s),3 bathroom(s),,,Zoraya Colon,"Elite Realty Agency, LLC",+1 407-536-7854,,"READY TO MOVE IN! This beautiful home features 4 bedrooms and 3 bathrooms, plus a 2-car garage. Upon entering, you'll be greeted by the formal living and dining rooms. At the heart of the home is the family room and open-concept kitchen, with ample space for a dining area. The kitchen is fully equipped with appliances including a refrigerator, stove, garbage disposal, dishwasher, and even dishes and utensils. A large pantry for your supplies and the laundry room are located in the hallway leading to the garage. The laundry room includes a full-size washer and dryer. The garage can accommodate up to 2 vehicles. The bedrooms are separated, with the master suite to the right of the house offering access to the pool and spa. The master bathroom features a separate toilet, shower, jetted tub, and double vanity. To the left of the house is a hallway leading to 2 additional bedrooms and the second bathroom. The rear of the house features bedroom #4 and bathroom #3, which also serves as the pool bathroom. Enjoy Florida's sunny weather in your fully screened-in pool and spa. This home is perfect for entertaining. Located within the prestigious Highland Reserve golf community, it boasts excellent amenities such as a playground, pickleball court, tennis court, and community pool. Schedule an appointment to see this home today before it's gone!"
110103501781,"[""3424 running deer Drive"", "" El Paso"", "" TX 79936""]",House,"AUD $2,452","USD $1,600",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,171.59 m2,3 bedroom(s),2 bathroom(s),,"[""Fire Place""]",Jaclynn Lara,"Dos Pueblos Realty, LLC",+1 915-777-4401,,"Everyone that will be living in the home that is 18 years or older is required to submit an application. The application fee is $55.00, non-refundable. We do a credit check, background check, job, and rental history. The requirements for approval are: - A 575 minimum credit score, and no prior bankruptcies in the last 10 years. - Clear background check with no prior felonies in the last 10 years. - Two landlords need to be provided to verify rental history, if applicable, and they cannot be relatives. - Employment verification for the last year of employment. To support the application, you may provide proof of financials by emailing us 3 check stubs and/or 3 bank statements. Tenant(s) are responsible for gas, water and electric. We only hold properties for 10 days for approved applicant(s) with the lease signed and security deposit paid."
110103501772,"[""395 Bill France Blvd"", "" Daytona Beach"", "" FL 32114""]",Apartment,"AUD $1,914","USD $1,249",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,80.27 m2,2 bedroom(s),1 bathroom(s),,,Lisa Bailey,Atlantic Realty,+1 386-682-5556,,"Volusia Crossing is under new management! You should take a look if you are seeking a home in the right location for the right price! Close to the Colleges, Universities, Hospitals, Nascar Daytona track, close to I-95 and so much more. Drive East on International Speedway Blvd and beachside is only moments away. Live in a beautiful 2/1 or check out our other floor plans and sizes for your perfect place. Plenty of off street parking too. Different options await and discounts too! Call today to find out more! Beautiful landscape, great new management, and we give 2nd chances. Talk to us before you think you must rent from a private landlord. It is not  always the case! We care and we listen. These will not last. Do not delay."
110103501753,"[""109 Embert Lane"", "" Shelby"", "" NC 28152""]",House,"AUD $1,734","USD $1,131",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,,3 bedroom(s),2 bathroom(s),,,Edward Johnson,Suburban Acres LLC,+1 980-939-6633,,"This 3 bedroom 2 bathroom home is located in a peaceful community in Shelby, NC. It is conveniently located near shopping, restaurants, grocery stores and more! $1,131/month (includes land lease fee) with $1,800 upfront payment (payment may be able to be broken down into smaller monthly payments depending on application). *Sorry, we cannot accept section 8 vouchers at this time. 1-2 small pets allowed with approved application (additional fees required - $400/non-refundable deposit - $35/month per pet until you own the home). Pets allowed with restrictions (weight, breed, NO outside pets allowed). In-unit washer/dryer hookups. Central heating/cooling system. $71/monthly water/sewer fee, $35/monthly lawn care fee, trash pick up not included - can get trash pick up from city of Shelby for additional fees. Renters insurance is required.     **We work with several mortgage providers to help you purchase this home after you begin with our rent-to-own program, even if you have bad or no credit! Our Down Payment Assistance program helps you save for your down payment while you live here! A portion of your monthly rent goes directly towards your down payment that is required when you're ready to purchase.**    Visit our website at 331Oak or call for more information or to apply today! **Make an appointment to view today!** Available within 4-6 weeks from deposit."
110103501758,"[""109 Embert Lane"", "" Shelby"", "" NC 28152""]",House,"AUD $1,622","USD $1,058",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,,2 bedroom(s),2 bathroom(s),,,Edward Johnson,Suburban Acres LLC,+1 980-939-6633,,"This 2 bedroom 2 bathroom home is located in a peaceful community in Shelby, NC. It is conveniently located near shopping, restaurants, grocery stores and more! $1,058/month (includes land lease fee) with $1,800 upfront payment (payment may be able to be broken down into smaller monthly payments depending on application). *Sorry, we cannot accept section 8 vouchers at this time. 1-2 small pets allowed with approved application (additional fees required - $400/non-refundable deposit - $35/month per pet until you own the home). Pets allowed with restrictions (weight, breed, NO outside pets allowed). In-unit washer/dryer hookups. Central heating/cooling system. $71/monthly water/sewer fee, $35/monthly lawn care fee, trash pick up not included - can get trash pick up from city of Shelby for additional fees. Renters insurance is required.     **We work with several mortgage providers to help you purchase this home after you begin with our rent-to-own program, even if you have bad or no credit! Our Down Payment Assistance program helps you save for your down payment while you live here! A portion of your monthly rent goes directly towards your down payment that is required when you're ready to purchase.**    Visit our website at 331Oak or call for more information or to apply today! **Make an appointment to view today!** Available within 4-6 weeks from deposit."
110103501746,"[""1200 Beville Rd"", "" Daytona Beach"", "" FL 32114""]",Apartment,"AUD $2,108","USD $1,375",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,83.61 m2,2 bedroom(s),2 bathroom(s),,,Lisa Bailey,Atlantic Realty,+1 386-682-5556,,"Comfort, convenience, and value all in one place - welcome to Country Side Apartments! Countryside Apartments is under new management and is nothing like you have seen before! Beautifully landscaped and offering a wonderful place to call home. Located on the bus route, directly across the street from Walmart. Several different floor plans, amenities, and options available. Discounts too! Live where you will be comfortable and proud to call your home. All applicants are welcome to apply. Give yourself a 2nd chance at a home you deserve! Spacious, good closets, great kitchens and bathrooms. Pet friendly. Close to I95, retail, warehouses, errands, medical facilities, and the beach! Schools in the area are also top notch! With this price and all that is offered, you owe it to yourself to check it out!"
110103501736,"[""14625 Libros Court"", "" Fort Myers"", "" FL 33905""]",House,"AUD $3,832","USD $2,500",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"1,116.12 m2",4 bedroom(s),3 bathroom(s),,"[""Patio"", ""Porch""]",Diane Carr,Watersedge Realty Group LLC,+1 239-850-2148,,"TIVOLI FLOOR PLAN!!!! This 4 Bedroom 3 Bath Home with a 3 Car Garage features Tile Floors in the Main Living area, Granite Counters in Kitchen and Baths, Stainless Appliances, Crown Molding, Expoxy Garage Floor, Screened Lanai with BEAUTIFUL Lake Views. Located on dead end Street!!! Portico is a Gated Community which has a Community Pool, Tennis Courts, Pickleball Courts, Basketball Courts, Fitness Center, Clubhouse, Playground. This is a HOT Neighborhood and this home will not last long!!! HOME IS READY FOR OCCUPANCY FOR DECEMBER 1 2025!!"
110103501729,"[""4388 E Lake Mead Blvd"", "" Las Vegas"", "" NV 89115""]",House,"AUD $1,878","USD $1,225",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,67.35 m2,2 bedroom(s),2 bathroom(s),,,Judi Fiolle,Bobette Mobile Home Park,+1 702-901-6055,,"ASK ABOUT OUR FALL MOVE-IN SPECIAL! Located in the 55+ age qualified manufactured home community of Bobette Mobile Home Park, this pre-owned 2022 Clayton home has 2 bedrooms and 2 bathrooms at approximately 725 square feet. This home comes with a full kitchen appliance package, washer/dryer hook-ups, and personal driveway. Plus, it has a spacious layout, great location and much more! Bobette offers a swimming pool, laundry facility, friendly atmosphere, and streets made for strolls around the neighborhood. And we even welcome your four-legged family members. Must meet residency requirements. Contact us today to make this home yours! Serial# NME010124NM."
110103501718,"[""500 NE 15th"", "" Guymon"", "" OK 73942""]",House,"AUD $1,609","USD $1,050",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,87.14 m2,3 bedroom(s),2 bathroom(s),,,Mackie Westcott,Results Realty LLC,+1 580-461-5038,,This apartment is newly remodeled and ready to go! 3 Bedrooms and 2 bathrooms means there is plenty of space to enjoy your family.
110103501705,"[""10992 Clovehurst Way"", "" San Diego"", "" CA 92130""]",House,"AUD $13,029","USD $8,500",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,478.82 m2,5 bedroom(s),3 bathroom(s),,,Assaf Avissar,Coldwell Banker West,+1 619-737-2126,,"Nestled in the heart of Carmel Valley, this beautiful 5-bedroom, 3-bathroom home offers 2,597 square feet of inviting space and scenic canyon views Located on a very quiet street. The lush backyard features a sparkling a solar heated pool and spa, perfect for relaxing or entertaining while overlooking serene, green canyon landscapes. A spacious 3-car garage provides ample storage. Located in the Del Mar School District, near pristine beaches, and premier shopping, this home combines tranquil surroundings with prime access to the best of Carmel Valley living."
110103501710,"[""1701 E COLTER Street"", "" Phoenix"", "" AZ 85016""]",Apartment,"AUD $2,912","USD $1,900",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,80.94 m2,2 bedroom(s),2 bathroom(s),,,Ardra Hansen,The Brokery,+1 602-757-6355,,"REMODELED!! Beautifully updated condo in a gated community with elevator access! This spacious split-bedroom floor plan offers two primary suites, each with a walk-in closet and private remodeled bathroom. The kitchen features quartz countertops, new cabinetry, new appliances and wood laminate flooring throughout. Enjoy the convenience of a front-load washer and dryer inside the unit. The interior has been freshly painted and includes new sliding doors and windows with new motorized window treatments. The community offers resort-style amenities, including three pools (one heated in winter), a bi-level fitness center with men's and women's locker rooms, a media center, Java bar, conference room, and on-site security during evenings and weekends."
110103501695,"[""1120 Clark Brothers DR"", "" Buda"", "" TX 78610""]",House,"AUD $3,755","USD $2,450",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,598.94 m2,4 bedroom(s),3 bathroom(s),,,James Strelec,TexCen Realty,+1 512-626-0405,,"Come enjoy this spacious 4/3/2 in the highly desirable Garlic Creek Neighborhood! This home boasts a completely remodeled and expanded kitchen space with wine fridge! Refrigerator and Washer/Dryer Included! Office downstairs with additional flex space and 3rd full bath! Upstairs offers all bedrooms with game room and laundry room! Walk out to your fully covered back patio with outdoor kitchen! This neighborhood offers the BEST amenities in W. Buda with a sparkling pool, Updated Splash Pad, walking trails, BBall court, park, weight room and amenity center to rent out for large gatherings! Zoned for very desirable schools in W. Buda! Renters insurance required. Tenant will be responsible for $20/mo air filter program (see app guidelines). $150 admin fee due with the deposit upon lease approval. All co-applicants must complete their apps before the application is considered complete and ready to process. FAST & EASY APPLICATION PROCESS!!!"
110103501697,"[""4487 E Lake Mead"", "" Las Vegas"", "" NV 89115""]",House,"AUD $1,993","USD $1,300",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,78.04 m2,2 bedroom(s),2 bathroom(s),,,Judi Fiolle,Las Palmas Mobile Home Park,+1 702-757-6162,,"ASK ABOUT OUR FALL MOVE-IN SPECIAL - Located in the all ages manufactured home community of Las Palmas Mobile Home Park, this previously owned 2023 Clayton home has 2 bedrooms and 2 bathrooms at approximately 840 square feet. This home comes with a full kitchen appliance package, carpet and linoleum flooring, washer/dryer hook-ups, and a driveway. Plus, it has a spacious layout, great location, and much more! Las Palmas offers a friendly atmosphere, generously sized home sites, and streets made for strolls around the neighborhood. And we even welcome your four-legged family members. Must meet residency requirements. Contact us today to make this home yours! Serial #NME010145NM."
110103501699,"[""268-04 83rd Ave"", "" New Hyde Park"", "" NY 11040""]",House,"AUD $5,365","USD $3,500",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,,3 bedroom(s),2 bathroom(s),,,Atika Nagpal,SOWILO REAL ESTATE,+1 631-482-7021,,"Spacious interiors, gleaming hardwood floors, and unbeatable walkability-this rental delivers comfort and convenience. Just steps from shops, dining, and essentials, it's the perfect blend of comfort and location."
110103501702,"[""1309 1309 Cascade Avenue"", "" Walnut"", "" CA 91789""]",House,"AUD $6,055","USD $3,950",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,712.20 m2,3 bedroom(s),2 bathroom(s),,,Shawn Luong,eXp Realty of Greater Los Angeles,+1 626-643-7090,,"Located in a quiet cul-de-sac within a private Walnut neighborhood, this single-story residence offers proximity to Collegewood Elementary School, Suzanne Middle School, Walnut High School, and Mt. San Antonio College. The home features 3 bedrooms and 2 bathrooms across approximately 1,422 square feet of living space, situated on a generous 7,666 square foot lot. Interior updates include brand new tile and laminate wood flooring, freshly painted walls, and skylights that enhance natural lighting. Additional amenities include a 2-car attached garage, a backyard playset, and included appliances such as a refrigerator, washer, and dryer. Landscape maintenance is provided, along with a monthly credit toward sprinkler water usage. Termite treatment has been recently completed. Pets are not permitted. Minimum lease term is one year."
110103501687,"[""1429 SW 29th Street"", "" Cape Coral"", "" FL 33914""]",House,"AUD $2,759","USD $1,800",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,930.78 m2,3 bedroom(s),2 bathroom(s),,"[""Patio"", ""Porch""]",Klarissa Grumbo,Raso Realty Inc,+1 239-677-6183,,"Beautiful 3-Bedroom Home in a Great Neighborhood - Prime Location Near Top-Rated Schools! Welcome home to this spacious 3-bedroom, 2-bathroom property offering comfort, convenience, and charm in one of the area's most desirable neighborhoods. With 1,400 square feet of living space, this home is perfect for families or anyone seeking a welcoming and well-maintained residence. Step inside to find an open and inviting floor plan featuring a bright living area and a functional kitchen with plenty of counter and cabinet space. Enjoy Florida living at its best on the screened-in patio, perfect for morning coffee or relaxing evenings outdoors without the bugs. The home also includes a 2-car garage and a nicely sized yard."
110103501688,"[""235 N COLUMBUS Boulevard unit: 815"", "" PHILADELPHIA"", "" PA 19106""]",Other,"AUD $3,043","USD $1,985",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"5,099.04 m2",1 bedroom(s),1 bathroom(s),,,Nancy Alperin,MAXWELL REALTY COMPANY,+1 215-620-0099,,"FOR A LIMITED TIME: ONE MONTH FREE on a 12 month lease or TWO MONTHS OF FREE RENT on an 18-24 month lease!! Some restrictions apply, and this may not apply to all units. Situated in the lively and HISTORIC OLD CITY district of Philadelphia, On the Waterfront offers a premier living experience along the picturesque Delaware River. The apartments feature modern kitchens with GRANITE COUNTERTOPS, BREAKFAST BARS, STAINLESS STEEL APPLIANCES, and under-mounted sinks. Each unit includes an IN-UNIT WASHER AND DRYER, HARDWOOD FLOORING, EXPANSIVE WINDOWS with custom solar shades, and abundant natural light. Spacious bedrooms and elegant tile baths with glass showers complete the experience. Select apartments offer PRIVATE BALCONIES OR BI-LEVEL LAYOUTS with breathtaking WATERFRONT AND CITY SKYLINE VIEWS. The community's amenities are equally impressive, featuring a state-of-the-art FITNESS CENTER with a four-bike Peloton Cycle(R) studio, a RESIDENT LOUNGE with free WiFi and Xfinity TV, and a fully furnished ROOF DECK with PANORAMIC VIEWS OF THE BRIDGES, RIVER, AND SKYLINE. The rooftop area also includes a grill station, billiards, shuffleboard, table tennis, and comfortable dining and lounge spaces. Additional conveniences include ON-SITE PARKING for an additional fee, resident bike storage with a pump and tool stand, a bike-share program, a self-serve DOG WASH STATION, and PET-FRIENDLY POLICIES. Services at On the Waterfront include on-site management, a 24-HOUR FRONT DOOR ATTENDANT, and a package acceptance service. Residents can also take advantage of an online portal for rent payments and maintenance requests. The neighborhood is brimming with excitement and convenience. Just steps away are popular destinations such as CHERRY STREET PIER, PENN'S LANDING, Spruce Street Harbor Park, and Morgan's Pier. Exceptional dining options abound, including Fork, Zahav, Cuba Libre, and High Street. Close proximity to Center City employers and commuting is effortless. Local universities such as the University of Pennsylvania, Drexel University, Temple University, and Jefferson University are also nearby. Please note: Photos shown are of various model units. Actual finishes and layout may vary. Pricing and availability are subject to change."
110103501692,"[""2017 HARDING Avenue"", "" Ypsilanti"", "" MI 48197""]",House,"AUD $2,759","USD $1,800",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,445.15 m2,3 bedroom(s),1 bathroom(s),,,Jonathan Pan,Crown Properties International,+1 248-816-8500,,"Welcome to this cozy and inviting bungalow that perfectly blends comfort and convenience. Featuring two spacious bedrooms on the main floor, this home offers warm hardwood floors, a bright living space, and a layout ideal for relaxed living or entertaining. Downstairs, the partially finished basement includes a versatile bonus rooms a perfect as a home theater, entertainment space, or even a fourth bedroom. Whether you're hosting guests or looking for a quiet retreat, this space adapts to your needs. Located in a highly desirable neighborhood just minutes from Ann Arbor, major highways, shopping centers, and dining, this home also boasts a unique perk: a public pickleball court right across the street for your daily dose of fun and fitness. Don't miss out on this hidden gem in a location that has it all!"
110103501694,"[""426 Heckewelder Place unit: 2"", "" Bethlehem City"", "" PA 18018""]",Apartment,"AUD $2,606","USD $1,700",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"2,322.90 m2",2 bedroom(s),1 bathroom(s),,,Kimberly Rosado,Keller Williams Allentown,+1 610-435-1800,,"Step into timeless charm with this bright and spacious 2-bedroom, 1-bath apartment perfectly situated on the 2nd floor in the heart of Historic Bethlehem. This well layed-out residence features tall ceilings, gleaming hardwood floors, and large sun-filled rooms that create a warm and inviting atmosphere. The highlight of this apartment is its incredible view-you can see the iconic Hotel Bethlehem sign right outside your window. Imagine watching it glow at night, a daily reminder that you're living in one of the most historic and picturesque parts of town. Enjoy unbeatable convenience with shopping, dining, and local attractions just steps away, plus easy access to major highways. This apartment offers a lifestyle that blends charm, comfort, and location in one of Bethlehem's most sought-after neighborhoods. Utilities include heat, water, sewer, trash, snow removal, and lawn care; tenant pays electric. Laundry facilities are available in the basement for tenant use. One parking space comes with the lease. No pets are permitted, no exception. Don't miss this rare opportunity to experience Historic Bethlehem living at its finest. Schedule your showing today!"
110103501681,"[""3269 NW 102nd Ter"", "" Coral Springs"", "" FL 33065""]",Apartment,"AUD $3,066","USD $2,000",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,76.18 m2,2 bedroom(s),2 bathroom(s),,,John E Keller,Jack Keller Inc,+1 727-330-3010,,"Located in an excellent school zone, this beautiful apartment features central air & heat, stainless-steel appliances, dishwasher, updated kitchen and bathrooms, in-unit washer/dryer, impact windows, and access to a community pool. Hurricane-impact windows for storm protection, energy efficiency, and noise reduction. Water included. No Pets. Available: November 1, 2025.Move-in costs: 1st month's rent + last month’s rent + 1 month security deposit.OWNER SAYS. Minimum credit score 650."
110103501683,"[""102 Westwoods Road 1"", "" Sharon"", "" CT 06069""]",House,"AUD $13,795","USD $9,000",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"12,949.95 m2",4 bedroom(s),4 bathroom(s),,"[""Fire Place""]",Graham Klemm,Klemm Real Estate Inc,+1 860-488-6635,,Summer 2026: $9k June; $9k July; $9k Aug. Uber Stylish 4 Bed/3.5 Bath Cabin. Quiet  12 Min to Metro North; Proximate to Lakes & Area Attractions.
110103501678,"[""3677 grand cayman Lane"", "" El Paso"", "" TX 79936""]",House,"AUD $2,606","USD $1,700",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,134.15 m2,3 bedroom(s),2 bathroom(s),,"[""Fire Place""]",Jaclynn Lara,"Dos Pueblos Realty, LLC",+1 915-777-4401,,"Located in the Las Palmas, A Planned Gated Community. Community amenities include swimming pool, tennis courts, playground and fitness center. Close to the Loop 375, shopping and restaurants. Gorgeous brand new home by Bella Homes! Come in to a large tiled family room with fireplace, built in space above the fireplace and high ceilings. Open kitchen with dark wood cabinets and granite counter tops. All stainless steel appliances including, dishwasher, refrigerator, microwave hood, stove and garbage disposal. The kitchen lets out to the backyard with covered patio. Double door laundry section is open to the home with washer and dryer hookups and additional cabinet space. Carpeted master bedroom with walk-in closet, ceiling fan and private master bathroom. Master bathroom has a dark wood vanity with double sinks and a beautifully tiled walk-in shower. Lovely fixtures throughout the home. 3 bedrooms, 2 bathrooms, refrigerated air, 2 car garage."
110103501679,"[""7716 Stephany Taylor DR"", "" Austin"", "" TX 78745""]",House,"AUD $5,288","USD $3,450",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,538.23 m2,4 bedroom(s),3 bathroom(s),,,Catherine Blackwell,Platinum Realty-Austin,+1 512-925-5392,,"Spacious 4 bedroom, 2.5 bath home on a cul-de-sac conveniently located with minutes (walking distance even!!!) of all local conveniences- The Manchaca Bar District, shopping, grocery stores (multiple! Including HEB and Sprouts!) tons of entertainment, dining, hike and bike trails, THE WORKS!!! Brand new downstairs flooring, all kitchen appliances including a BRAND NEW fridge included! Don't miss this fabulous South Austin home! Short term lease available for a premium!"
110103501675,"[""13410 Riding Drive"", "" Pflugerville"", "" TX 78660""]",House,"AUD $3,066","USD $2,000",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,428.97 m2,3 bedroom(s),2 bathroom(s),,"[""Porch""]",Kevin Knight,"Real Broker, LLC",+1 512-993-7299,,New construction. 12 Month lease. Longer leases available.
110103501667,"[""3162 Lake Rd #1"", "" Horseheads"", "" NY 14845""]",Other,"AUD $26,058","USD $17,000",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"54,106.52 m2",,,,,Lisa Lilley,Signature Properties,+1 607-731-3067,,"Rare opportunity to lease a part of this historic commercial plaza, featuring a charming old department store ready for your vision and redevelopment! Prime location with high visibility, heavy traffic, and surrounding businesses. Add your own personal touches to capitalize on the historic charm, and unlock the potential of this iconic property! Ideal for investors or developers seeking a unique project with endless possibilities. Don't miss out on this one of a kind opportunity!"
110103501656,"[""2559 Plaza Del Amo"", "" Torrance"", "" CA 90503""]",Apartment,"AUD $5,212","USD $3,400",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"12,010.52 m2",2 bedroom(s),2 bathroom(s),,,Yumi Yager,Realty ONE Group United,+1 310-503-4115,,"Welcome to resort-style living at the highly sought-after Windemere community in the heart of Torrance. This beautifully maintained 2-bedroom, 2-bath condo offers a spacious layout with an updated kitchen featuring stainless steel appliances, spacious cabinetry, and a well lit space perfect for everyday living and entertaining. The primary suite boasts generous closet space with mirrored wardrobe doors and an en-suite bath with a beautifully designed vanity and walk-in shower. The second bedroom and bath are equally well-appointed, making this home ideal for families, guests, or a home office. Additional highlights include in-unit laundry, central air. Windemere offers an unmatched lifestyle with resort-inspired amenities: a large tropical pool, multiple jacuzzies, racquetball courts, gym, saunas, clubhouse, game room, and a gated community. Conveniently located near Wilson Park, local farmers markets, shopping, award-winning schools, South Bay beaches, and major freeways. Enjoy comfort, convenience, and community — all in one exceptional home."
110103501639,"[""619 FRANKLIN Avenue"", "" BALTIMORE"", "" MD 21221""]",Other,"AUD $3,066","USD $2,000",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,687.97 m2,3 bedroom(s),1 bathroom(s),,,Steven Paxton,Keller Williams Gateway LLC,+1 410-245-6476,,"Beautifully Updated Home with Spacious Living!! This newly updated residence is filled with natural light that features a generous open floor plan that seamlessly flows to a large rear deck and patio - perfect for entertaining or relaxing outdoors. Inside, you'll find three comfortable bedrooms, one well-appointed bath, and a dedicated laundry room for added convenience. The unfinished basement offers endless possibilities, whether you envision a personal fitness area, hobby space, or simply need abundant storage. Pets are welcome and considered on a case-by-case basis, making this home a versatile option for a variety of lifestyles."
110103501632,"[""2407 S GOEBBERT Road"", "" Arlington Heights"", "" IL 60005""]",Other,"AUD $3,372","USD $2,200",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,130.06 m2,2 bedroom(s),2 bathroom(s),,,Peter Dubiel,HomeSmart Connect LLC,+1 847-495-5000,,"Available for rent now! Fantastic opportunity in a prime Arlington Heights location. This large corner end-unit condo offers 2 bedrooms, 2 full bathrooms, and 1,400 sq ft of comfortable living space. Enjoy a spacious open-concept layout featuring a large kitchen with a breakfast bar overlooking the living room, a perfectly situated dining area, and a bright living room with a cozy fireplace and access to a private balcony with beautiful pond views. The primary bedroom includes an ensuite bathroom and generous closet space. A well-sized guest bedroom and second full bathroom complete the layout. Additional conveniences include in-unit laundry and two exterior parking spaces. Community amenities include scenic walking paths and an outdoor pool. Heat and water are included in the rent.  Ideally located near parks, shopping, restaurants, top-rated schools, and offering easy access to I-90 and the Metra, this condo blends peaceful views with everyday convenience in a vibrant, well-connected neighborhood."
110103501629,"[""1053 Iron Wheel Street"", "" Santee"", "" CA 92071""]",Townhouse,"AUD $5,595","USD $3,650",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,166.76 m2,3 bedroom(s),4 bathroom(s),,"[""Fire Place""]",Pat Park,"Dunn, REALTORS/Park Pacific",+1 619-813-8233,,"Available Immediately! New Carpeting, Padding and Paint in a Great Location. ALTAIR, a gated community in the exclusive area of Sky Ranch in Santee. Beautifully Upgraded tri-level townhome, 3 bedrooms, 2 full baths, 2 - 1/2 baths, living room, dining area, kitchen with nook, den, and 2 car garage. Includes new refrigerator, new washer, and new dryer. Community amenities include playground, pool, spa and barbeque area. Easy multiple freeway access, quiet community, great school districts, 5 minutes from Santee Towne Center. Dogs must be under 30 lbs."
110103501609,"[""3192 Vittoria Avenue"", "" Henderson"", "" NV 89044""]",House,"AUD $3,861","USD $2,519",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,202.34 m2,3 bedroom(s),3 bathroom(s),,,Ashley Hawks,Black & Cherry Real Estate,+1 702-795-4663,,"This stunning fully furnished two-story home offers modern comfort and style throughout. The spacious open-concept layout features sleek tile flooring downstairs and plush carpet in the bedrooms for a cozy feel. The contemporary kitchen is equipped with stainless steel appliances, ample cabinet space, and elegant finishes perfect for cooking and entertaining. With its thoughtfully designed layout, bright natural light, and high-quality furnishings, this newly built home provides a comfortable and inviting living experience ideal for any lifestyle."
110103501599,"[""908 S Marguerita Avenue"", "" Alhambra"", "" CA 91803""]",Apartment,"AUD $3,679","USD $2,400",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"2,208.59 m2",2 bedroom(s),1 bathroom(s),,,KEVIN LEE,CAMBRIDGE CONSOLIDATED,+1 626-905-9085,,"This comfortable 2-bedroom, 1-bathroom unit on the Ground Floor in Alhambra offers the perfect blend of suburban tranquility and urban convenience, making it an ideal choice for those seeking a wide range of amenities and attraction. Unit includes one designated parking space for your convenience. Onsite laundry room available for residents. Water and Trash Removal are all covered, making life a little easier. This unit is conveniently located to many food options, Alhambra Golf Course and Almansor Park. Don’t miss your chance to call this charming unit your new home. We accept Section 8. Contact us today to schedule a viewing!"
110103501594,"[""2660 Old National Road"", "" Zanesville"", "" OH 43701""]",Other,"AUD $6,514","USD $4,250",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"6,070.29 m2",,,,,Alan Wilson,Olde Town Realty,+1 740-607-4750,,
