propertyID,address,propertyType,priceAUD,priceUSD,publishedDate,lastUpdateDate,buildingSize,bedrooms,bathrooms,parkingSpaces,features,agentName,agency,agentPhone,agentEmail,description
310101278360,"[""VistaZen at Cerro AltoCerro Alto"", "" Escaz\u00fa"", "" San Jos\u00e9""]",Apartment,"AUD $18,394","USD $12,000",Published on: 01 Aug 2025,Last updated on: 12 Nov 2025,755.00 m2,4 bedroom(s),5 bathroom(s),,,Clari Vega,The Agency | Costa Rica,+506 8824 1903,,
310101278348,"[""The Royal Suite Escaz\u00fa \u2013 Los Laureles"", "" Escaz\u00fa"", "" San Jos\u00e9""]",Apartment,"AUD $3,811","USD $2,486",Published on: 01 Aug 2025,Last updated on: 12 Nov 2025,110.00 m2,2 bedroom(s),3 bathroom(s),,,Clari Vega,The Agency | Costa Rica,+506 8824 1903,,"Royal Suite boasts fine detailing and great amenities in the fantastic area of Los Laureles in Escaz. A master suite and a secondary bedroom with a social area and kitchen are offered in this 110m2, single-level apartment.The main door opens to an integrated social area and a fully-equipped kitchen, with smoke extractor, microwave and dishwasher. Right in front, the dining and living room are offered.Royal Suites master bedroom boasts natural, almond wood flooring and offers a fantastic bathroom with perfect, wood detailing, Jacuzzi, shower and a spacious walk-in closet. The secondary bedroom features the same almond wood floor, a closet and a shared bathroom. The Royal Suite offers a storage room, laundry area and maids bathroom. Two parking spaces are offered in this pet-friendly condominium with great amenities such as a gym, sauna, childrens playground and swimming pool, minutes away from Escazs top schools, shopping centers and restaurants."
310101275908,"[""Buka Contemporary Home Fully Furnished @ Espinal \u2013 Hacienda Espinal"", "" San Rafael"", "" Heredia Province""]",Apartment,"AUD $7,664","USD $5,000",Published on: 01 Aug 2025,Last updated on: 12 Nov 2025,779.00 m2,3 bedroom(s),3 bathroom(s),,,Vicki Klunk,The Agency | Costa Rica,+506 5069221173,,"Inviting fully integrated areas filled with natural light. Buka Contemporary is a single-level, fully furnished home featuring floor-to-ceiling windows, a refreshing terrace and vaulted ceilings accented by natural wood beams. The property has a great location within Hacienda Espinal, a residential community northwest of San Jos, with 24/7 security, controlled access, skate park, sculpture park, clubhouse, pool, and a full range of kids and nature areas. The strategic location offers direct access to the 27 Highway which connects to Santa Ana, Escaz and San Jos in one direction and the Pacific Coast beaches in the other. The main faade at Buka Contemporary Home sets the tone for the materials and style within the home, a distinct contemporary feel. The straight-line design leads to a double-wide front door at the entrance. Expansive floor-to-ceiling windows combined with double-height vaulted wood-ceilings and garden views ensure a fresh ambiance and flood the social area with natural light. The social area is framed by a large stone wall and a beautiful indoor garden. Buka Contemporarys living and dining rooms fully integrate with the kitchen. The kitchen boasts a stunning central counter for food prep, sharing and entertaining. The central kitchen island combines wood detailing with the white countertops that characterize the kitchen. Both the dining room and the kitchen can open to the terrace through glass sliding doors, adding a fresh touch to each area. The terrace is completely open to the garden and includes a built-in bar area with social counter. This is a delicately designed space with a live plant wall and an open feel. Back at the main entrance, the left side of Buka Contemporary is the private area. Two secondary bedrooms each include a closet and share a large bathroom. The bedrooms have glass sliding doors that open to the garden, granting them green views in a private setting. Buka Contemporarys master suite has multiple access to the garden, filling the room with a rejuvenating and peaceful air. The master bathroom is equipped with a walk-in closet and a well-distributed bathroom. Buka Contemporary Home awaits in one of the newest and most exclusive residential communities on the outside perimeter of San Jos, in Alajuela, 15-20 minutes from Santa Ana and Escaz. Hacienda Espinal's great amenities include a luxurious clubhouse with two lounge areas equipped with air conditioning, dressing rooms and a large swimming pool. Hacienda Espinal offers basketball, tennis and soccer courts, as well as a bike and skate park. Buka Contemporary is a unique opportunity, with the Country Day School inside the community and quick access to Route 27 towards the Pacific Coast.Buka Contemporary Home is a great opportunity to live in a fully furnished, single-level residence that blends modern design, natural light, and garden views in one of the most exclusive communities in Alajuela."
310101275699,"[""Trivana Home @ Hacienda Espinal \u2013 Hacienda Espinal"", "" San Rafael"", "" Heredia Province""]",Apartment,"AUD $11,496","USD $7,500",Published on: 01 Aug 2025,Last updated on: 12 Nov 2025,695.00 m2,4 bedroom(s),5 bathroom(s),,,Vicki Klunk,The Agency | Costa Rica,+506 5069221173,,"With a bold design and family-focused layout, Trivana Home @ Hacienda Espinal is a newly built rental home in one of the area's most desirable gated communities. The house features four bedrooms, well-planned living spaces, and exceptional outdoor areas with exclusive amenities.Trivana Homes facade blends exposed concrete with soft grey and brown tones, illuminated by architectural lighting that highlights the vertical lines repeated throughout the propertyfrom the front exterior to the interior and backyard.Inside, the home opens toward the rear social areas. The living room and dining room are separated by a modern fireplace with a built-in TV, an elegant, understated focal point. The living room offers double-height ceilings and opens to an interior garden, while the dining area flows into a contemporary kitchen with integrated design, featuring panel-covered appliances that blend with the cabinetry, along with a spacious pantry. The entire social space is equipped with central air conditioning for added comfort.Glass sliding doors connect the indoor areas to a covered terrace with a built-in bar and lounging space. A sun deck wraps around the integrated pool, which can be outfitted with protection if needed. Theres also an outdoor shower and a full bathroom dedicated to the pool area. The rear garden surrounds the home, providing additional privacy and green space.Floating stairs with a glass railing lead to the upper level, where the primary suite enjoys natural light, privacy, and access to a generous balcony overlooking the boulevard. The en-suite bathroom features dual vanities, dual indoor showers, and a private outdoor shower for a resort-style experience. A cozy TV room with a coffee station connects directly to the suite or through the open hallway with double-height views.Two secondary bedrooms are also located on this floor, each with its own full bathroom, walk-in closet, and balcony. A built-in linen closet and access to an attic storage area complete the upper level.On the main floor, theres an additional guest bedroom with a full bathroom, perfect for visitors or use as a home office or studio. The two-car covered garage has a paved driveway and storage bodega. The service area includes a maids quarters with a full bathroom and independent entrance, along with a spacious laundry room. The entire property is enclosed and surrounded by foliage, offering privacy without sacrificing natural light.Hacienda Espinal, located in San Rafael de Alajuela, is a thoughtfully planned residential community known for its healthy lifestyle concept and premium infrastructure. With 24/7 security, green spaces, a clubhouse, swimming pool, soccer and tennis courts, and a fully equipped gym, the community promotes a balanced, family-oriented way of life.Additional amenities include a dog park, 5-kilometer bike and running trail, multiple playgrounds, and a large skate park. The prestigious Country Day School has recently opened its campus within the community, offering excellent education within walking distance. Nearby grocery options like Auto Mercado and Vindi add everyday convenience without compromising the quiet lifestyle."
310101275124,"[""The Avenue Apartment in Escazu \u2013 Avenida Escaz\u00fa"", "" Escaz\u00fa"", "" San Jos\u00e9""]",Apartment,"AUD $4,445","USD $2,900",Published on: 01 Aug 2025,Last updated on: 12 Nov 2025,112.00 m2,2 bedroom(s),2 bathroom(s),,,Vicki Klunk,The Agency | Costa Rica,+506 5069221173,,
310101275006,"[""The Garden House at Cerro Alto \u2013 Cerro Alto"", "" Escaz\u00fa"", "" San Jos\u00e9""]",Apartment,"AUD $9,503","USD $6,200",Published on: 01 Aug 2025,Last updated on: 12 Nov 2025,"1,258.00 m2",4 bedroom(s),3 bathroom(s),,,Clari Vega,The Agency | Costa Rica,+506 8824 1903,,
310101274374,"[""The Lux Penthouse Escaz\u00fa \u2013 Los Laureles"", "" Escaz\u00fa"", "" San Jos\u00e9""]",Apartment,"AUD $5,457","USD $3,560",Published on: 01 Aug 2025,Last updated on: 12 Nov 2025,166.00 m2,3 bedroom(s),3 bathroom(s),,,Clari Vega,The Agency | Costa Rica,+506 8824 1903,,"The Lux Penthouse Escaz offers 3 bedrooms in a distinguished vertical condominium in Escaz. This marvelous and pet-friendly apartment has top quality amenities and beautiful finishes, offering a total of 166m2.Penthouse rental price includes furniture and there is a reduced price option of $3200 to rent without furniture.Impeccable marble floors welcome you to The Penthouse, opening to the kitchen and the integrated social area. The kitchen boasts a U-shaped design with black granite countertops and smoke extractor. To the side, the living room features a spacious area with multiple arched windows and access to a balcony that gazes out to a spectacular view of San Joss mountains. Half a wall adds a subtle separation between the areas, with the same amazing views and natural light the living room offers.The master suite at The Penthouse boasts multiple arched windows that make the room well and naturally lit, creating an inviting and warm feeling with its almond wood floors. A Jacuzzi, shower and a large walk-in closet complement the already beautiful bathroom. Two secondary bedrooms share a bathroom, each with almond wood floors and closet.Two parking spaces, a laundry and service room, and a storage area are also offered. The Penthouse is located in Escazs most sought after areas. Los Laureles is nearby San Joss largest shopping mall, most exquisite restaurants and top-quality schools, complementing the fantastic amenities; gym, sauna, swimming pool and childrens playground, that this luxurious apartment offers."
310101273175,"[""Bao Home in Santa Ana \u2013 Santa Ana Centro"", "" Santa Ana"", "" San Jos\u00e9""]",Apartment,"AUD $13,029","USD $8,500",Published on: 01 Aug 2025,Last updated on: 12 Nov 2025,"2,999.00 m2",3 bedroom(s),5 bathroom(s),,,Clari Vega,The Agency | Costa Rica,+506 8824 1903,,"Bao Santa Ana is a luxury home on a large 3/4 acre property within a private residential community. Bao Home is characterised by beautiful detailing, breathtaking panoramic mountain and valley views, an integrated outdoor living room terrace, and a unique multi-level distribution for separate living and social areas. The entrance at Bao Home is wonderfully protected by a magnificent Guanacaste tree. The main level at Bao offers marble floors, an integrated sound system and state-of-the-art illumination. This level offers a large social area with an integrated outdoor living terrace with crafted bamboo ceilings, a built-in bar with smooth black quartz countertops, and a specially conditioned wine storage area. The main level at Bao home also includes a dining room, and a gourmet, eat-in kitchen with stainless steel appliances, quartz countertops and a large kitchen island. The top floor of the home is the more private family area, wonderfully laid out with hardwood floors. This level includes a TV room, office, a master bedroom with en-suite bathroom and two walk-in closets, two additional bedrooms with private bathroom and their own walk-in closet. All the rooms on this level have large windows or glass doors that open onto balconies with breathtaking panoramic mountain and valley views.The lower level at Bao Home in Santa Ana has access to the 4-car garage, a game room with a full bath, an open terrace with and exposed wooden columns and beams, a built-in BBQ AREA, and an inviting solar-heated pool with partial surround deck. This level also includes a full service area and maids quarters. Bao Home is a dream property for a growing family looking for the perfect place to live and entertain in a prime location on the western side of San Jos, Costa Rica."
310101251886,"[""Calle Alvarado"", "" Atenas"", "" Alajuela"", "" Atenas"", "" Alajuela Province""]",House,"AUD $1,303",USD $850,Published on: 01 Aug 2025,Last updated on: 24 Oct 2025,,2 bedroom(s),2 bathroom(s),,"[""Remote Garage""]",Eunice Espinoza,RE/MAX BEST CLIMATE,+506 8313 5613,,"400052042208 - Modern 2-Bedroom, 2-Bath Rentals with shared automatic gate - This 2-bedroom, 2-bath rental offers an open-concept layout, high-quality finishes, and a prime location perfect for families or professionals.The kitchen is equipped with sleek countertops, ample cabinetry, and a spacious breakfast bar that flows into the living area, ideal for entertaining. Both bathrooms feature contemporary design with walk-in showers and stylish tile accents. The bedrooms provide generous natural light and built-in closets for optimal storage. One of the bedrooms has air conditioning.Additional highlights include:Private laundry area with double sink.Secure, gated parking area with covered spaces.Bright and spacious living and dining area with modern lighting.Beautiful polished floors throughout for easy maintenance.Basic fiber optic internet.Rent includes water up to 6000 colones.Pets: depends.The two homes share an automatic gate, offering safety and tranquility while being close to local amenities, shops, and transportation. The other home is also for rent.Ready to move into this beautiful rental? Contact us today to schedule a showing!"
310101247660,"[""Casa de 3 Habitaciones en Hacienda Col\u00f3n: House For Rent in Ciudad Col\u00f3n"", "" Ciudad Col\u00f3n"", "" San Jos\u00e9""]",House,"AUD $2,529","USD $1,650",Published on: 01 Aug 2025,Last updated on: 11 Nov 2025,145.00 m2,3 bedroom(s),3 bathroom(s),,"[""Outdoor swimming pool"", ""Pool""]",Raquel Sandino,Vision Urbana Realty,+506 8491 9696,,"This house with 3 bedrooms and 3 bathrooms is located in Ciudad Coln, San Jos Costa Rica, in the county of Mora. This property with wooded view is situated in the rain forest of Costa Rica. The land area of this house is 145.00 square meter (1, 560.76 square feet), and it has a living space of 160.00 square meter (1, 722.22 square feet). This house has air conditioning through multiple wall units. The property also features a community pool, an olympic pool and a wading pool. Pets are OK."
310101229203,"[""Casa para Estrenar de 3 Habitaciones en Santa Ana Centro: House For Rent in Santa Ana"", "" Santa Ana"", "" San Jos\u00e9""]",House,"AUD $4,905","USD $3,200",Published on: 31 Jul 2025,Last updated on: 11 Nov 2025,200.00 m2,3 bedroom(s),3 bathroom(s),,"[""Outdoor swimming pool"", ""Garden"", ""Pool""]",Raquel Sandino,Vision Urbana Realty,+506 8491 9696,,"This house with 3 bedrooms and 3 bathrooms is located in Santa Ana, San Jos Costa Rica, in the county of Santa Ana. This property with greenbelt view is situated in this part of Costa Rica. The land area of this house is 200.00 square meter (2, 152.77 square feet), and it has a living space of 290.00 square meter (3, 121.52 square feet). The property also features a community pool and a jacuzzi. Pets are OK."
310101209133,"[""Los \u00c1ngeles"", "" Atenas"", "" Alajuela"", "" Atenas"", "" Alajuela Province""]",House,"AUD $2,299","USD $1,500",Published on: 30 Jul 2025,Last updated on: 27 Sep 2025,,3 bedroom(s),2 bathroom(s),,"[""Indoor Furnished"", ""Remote Garage""]",Eunice Espinoza,RE/MAX BEST CLIMATE,+506 8313 5613,,"400052042207 - Charming 3-Bedroom Furnished Home for Rent in a Peaceful Setting - Looking for a cozy furnished home with outdoor space?This inviting 3-bedroom, 2-bathroom home offers the perfect combination of comfort, functionality, and natural surroundings. Nestled in a serene neighborhood, this property is ideal for families or professionals looking for a fully furnished rental.Key Features:Fully furnished - Move in with ease and enjoy a complete set of furniture and appliances.3 bedrooms & 2 bathrooms - Designed for comfort and privacy.Bright and functional kitchen - With cabinets and appliances.Inviting outdoor areas - A covered front porch, garden space, perfect for relaxing or entertaining.Covered carport - With space for twovehicles.Beautiful natural surroundings - The home features a spacious front terrace with stone accents, ideal for morning coffee or evening gatherings.Completely fenced with electric gate. Tenant pays water, electricity, and internet services. Landlord includes garden maintenance in the rent.This home haseverything you need to settle in right away!"
310101209125,"[""Pinares de Curridabat"", "" en el lado noroeste del Centro Comercial Momentum Pinares."", "" Curridabat"", "" San Jos\u00e9"", "" Curridabat"", "" San Jos\u00e9""]",Industrial/Warehouse,"AUD $9,726","USD $6,345",Published on: 30 Jul 2025,Last updated on: 13 Nov 2025,264.00 m2,,,,,Arturo Aragon,RE/MAX SUNRISE,+506 8875 2481,,"400223891004 - Office for Rent or Sale 264.37 m in Oficentro Momentum Pinares, Curridabat - ?? General Features - Units 6-9?? Total Area264.37 m²??? Infrastructure ClassClass A??? Delivery ConditionShell condition, customizable to your needs??? Construction and LayoutDouble 4"" structure with ½"" gypsum boardProvisions for potable water and wastewaterElectrical connection with panel and main breakerElectrical installation and lighting to be completed by tenantNo internal divisions or sanitary fixtures (open design flexibility)?? Technology and InfrastructureFiber optic connectivityFire detection and suppression systemPre-installed setup for air conditioning??? Security and ServicesPrivate parking for 6 vehicles24/7 security with video surveillance and access controlPower backup with full building coverage?? Lease TermsMonthly rental price: $6, 344.88 USDMaintenance fee: ¢1, 900/m² → ¢502, 303Parking maintenance: ¢8, 679 per space → ¢52, 074Annual adjustment: 5%Contract term: 5 years (renewable and negotiable)??? Purchase TermsTotal purchase price: $736, 270.45 USDParking price: $84, 000 for 6 spacesMaintenance fee: ¢502, 303Payment structure:Reservation: $5, 00020% upon contract signingRemaining balance at deed signing"
310101207038,"[""LOCAL EN ALQUILER"", "" BARRIO LOURDES.: Strip Center Unit For Rent in San Isidro del General"", "" San Isidro del General"", "" San Jos\u00e9""]",Other,"AUD $2,299","USD $1,500",Published on: 30 Jul 2025,Last updated on: 11 Nov 2025,"2,089.00 m2",,,,,Remax Altitud,REMAX ALTITUD,+506 6078 8887,,"This strip center unit is located in San Isidro del General, San Jos, Costa Rica, in Prez Zeledn county. This property with city and mountain views is situated in this part of Costa Rica. The land area of this strip center unit is 2, 089.00 square meter (22, 485.72 square feet), and it has an interior space of 120.00 square meter (1, 291.66 square feet)."
310101176359,"[""Barrio Lourdes"", "" P\u00e9rez Zeled\u00f3n"", "" San Jos\u00e9"", "" P\u00e9rez Zeled\u00f3n"", "" San Jos\u00e9""]",Industrial/Warehouse,"AUD $2,299","USD $1,500",Published on: 28 Jul 2025,Last updated on: 13 Nov 2025,"1,000.00 m2",,,,,Emma Bennett,RE/MAX ALTITUD,+506 8401 6919,,"400332400127 - For Rent Perfect Space for Daycare, Art, Dance, or Gymnastics Studio - Spacious and flexible commercial space available for rent-ideal for a daycare, art studio, or dance/gymnastics academy. The total construction measures 8x15 meters, with the main salon for classes measuring 8x12 meters, offering plenty of room for group activities and creative setups. The property includes a bathroom inside and another outside, a small kitchen at the entrance, and a private room that can be used as an office, changing room, or nap area. There is a welcoming waiting area with space for a mini cafe or seating, and a covered terrace or corridor that serves as an additional space for waiting or play. Storage and on-site parking are also available. Bright, versatile, and well-located, this space is ready for your next creative or educational project."
310101175654,,,"AUD $1,839","USD $2,749",,,,,,,,,,,,
310101079108,"[""El Carmen"", "" Puntarenas""]",Apartment,"AUD $2,606","USD $1,700",Published on: 23 Jul 2025,Last updated on: 11 Nov 2025,76.00 m2,2 bedroom(s),2 bathroom(s),,,Cima Group Costa Rica - Premium Brokers,CIMA GROUP COSTA RICA - Premium Brokers,+506 8579 8712,,"Inmueble-RC1859 Beautiful 2 Bedroom Fully Furnished Apartment in Urban Escalante.One floor. 23rd floor.Living room, dining room, integrated kitchen, laundry room, wine cellar, garage for 1 car.2 bedrooms (with closet, bathroom with shower). Luxury finishes: Ceramic hob template in the kitchen with extractor, built-in oven, quartz countertop, kitchen furniture and closets by Euromobilia, glass and windows with sound insulation, wine cellar, water heater. Common areas: Coworking, heated pool, gym, laundry, dog park, children's park, zen park, pet shower, and meeting or party rooms. Maintenance fee: 100, 000Year of construction: 2020Built by: Core76 m living space + 16 m parking + 2 m wine cellar."
310101059411,"[""DISFRUTA CON TU PAREJA DE ESTE BELLO APARTAMENTO: Apartment For Rent in La AuroraCONDOMINIO SANTA VERDE"", "" La Aurora"", "" Heredia Province""]",Apartment,"AUD $1,517",USD $990,Published on: 23 Jul 2025,Last updated on: 11 Nov 2025,93.00 m2,1 bedroom(s),1 bathroom(s),,"[""Indoor Furnished"", ""Outdoor swimming pool"", ""Garden"", ""Pool""]",Laura Bogantes Bogantes Chaves,Domus Verum Real Estate,+506 8705 9899,,"This apartment with one bedroom and one bathroom is located in La Aurora, Heredia Costa Rica, in the county of. This property with garden view is situated in this part of Costa Rica. The land area of this apartment is 93.00 square meter (1, 001.04 square feet), and it has a living space of 78.00 square meter (839.58 square feet). This apartment is available furnished. This property includes a stove, an oven, a washing machine, a microwave, a refrigerator and a dryer. The property also features a community pool. Sorry, no pets allowed."
310101059415,"[""All inclusive Office for rent Escaz\u00f0 San Jos\u00e9 Costa Rica"", "" Escaz\u00f0"", "" San Jos\u00e9""]",Other,"AUD $16,094","USD $10,500",Published on: 23 Jul 2025,Last updated on: 11 Nov 2025,80.00 m2,,,,,Roxana Leiton,PROPIEDADES LEITON,+506 8393 7651,,"This project, awarded the Ecological Blue Flag (4 white stars), also features its LEED O+M certification, obtained in 2022. It boasts a prime location surrounded by casual restaurants and cafes, banks, offices, pharmacies, gas stations, and entertainment venues. It is very close to Walmart, Cima Hospital, and hotels such as the Marriott Residence Inn, Marriott Courtyard, and the Wyndham Hotel. The office has collaborative space for 30 people (30 desks in an open area) and 4 included parking spaces. Price includes: 30 memberships, meeting rooms, printing (3, 600 B&W / 600 color), beautiful turnkey office space, private and open-desk offices, desks and office chairs, filing cabinets, lighting, privacy vinyl. - Kitchen and pantry, espresso bar, sofas and coffee tables, food and beverage market, wellness rooms, game and relaxation rooms. - Conference rooms, meeting booths and nooks, phone booths and telephones, classrooms, audiovisual capabilities, whiteboards and dry-erase markers, furniture and equipment. - IT/server storage - Bike and trash room - Use of all common work and recreational areas, 4, 000 m2 with coworking spaces, 21 meeting rooms, 18 phone booths, relaxation area, weekly networking activities. 1-year rental price: 10, 500 plus taxes One-time installation fee: $750 + taxes"
310101059421,"[""Casa de 2 Habitaciones en Condominio R\u00edo Escondido: House For Rent in Piedades"", "" Piedades"", "" San Jos\u00e9""]",House,"AUD $2,146","USD $1,400",Published on: 23 Jul 2025,Last updated on: 11 Nov 2025,134.00 m2,2 bedroom(s),3 bathroom(s),,"[""Outdoor swimming pool"", ""Pool""]",Raquel Sandino,Vision Urbana Realty,+506 8491 9696,,"This house with 2 bedrooms and 3 bathrooms is located in Piedades, San Jos Costa Rica, in the county of Santa Ana. This property with mountain view is situated in the rain forest of Costa Rica. The land area of this house is 134.00 square meter (1, 442.36 square feet), and it has a living space of 134.00 square meter (1, 442.36 square feet). This house has air conditioning through multiple wall units. The property also features a community pool. Pets are OK."
310101059423,"[""All inclusive office for rent Escaz\u00f0 San Jos\u00e9 Costa Rica"", "" Escaz\u00f0"", "" San Jos\u00e9""]",Other,"AUD $5,365","USD $3,500",Published on: 23 Jul 2025,Last updated on: 11 Nov 2025,28.00 m2,,,,,Roxana Leiton,PROPIEDADES LEITON,+506 8393 7651,,"This project, awarded the Ecological Blue Flag (4 white stars), is also distinguished by its LEED O+M certification obtained in 2022. It boasts a prime location surrounded by casual restaurants and cafes, banks, offices, pharmacies, gas stations, and entertainment venues. Very close to Walmart, Cima Hospital, and hotels such as the Marriott Residence Inn, Marriott Courtyard, and the Wyndham Hotel. The office has collaborative space for 10 people and one parking space included. Price includes: 10 memberships, meeting rooms, printing (1, 200 B&W / 200 color), beautiful turnkey office space, private and open-desk offices, desks and office chairs, filing cabinets, lighting, and privacy vinyl. - Kitchen and pantry, espresso bar, sofas and coffee tables, food and beverage market, wellness rooms, game rooms, and relaxation rooms. - Conference rooms, booths and meeting areas, phone booths and telephones, classrooms, audiovisual capabilities, whiteboards and dry-erase markers, furniture, and equipment. - IT/server storage - Bike and trash room. - Use of all common work and recreational areas, 4, 000 m2 with coworking spaces, 21 meeting rooms, 18 phone booths, a relaxation area, and weekly networking activities. 1-year price for rent: $3, 500 plus taxes One-time installation fee: $250 + taxes"
310101018800,"[""Office for rent in Barrio Dent San Jose Costa Rica"", "" Barrio Dent"", "" San Jos\u00e9""]",Other,"AUD $4,681","USD $3,054",Published on: 20 Jul 2025,Last updated on: 11 Nov 2025,149.00 m2,,,,,Roxana Leiton,PROPIEDADES LEITON,+506 8393 7651,,"Boutique office building located in Barrio Dent, a high-value residential area in San Jos. The building is characterized by its modern architecture and high-quality finishes, offering flexible and modern office and service spaces. Office layout: Open space, perfect for customization to your company's operational requirements. Office area: 149sq m, plus 3 parking spaces included. Price per sq m: $20.50, total: $3, 054.50 plus taxes Rent with taxes: $3, 451.58 Maintenance fee per sq m: $447 Total rent, plus taxes, plus maintenance fee: $3, 899"
310101018806,"[""Office for rent in Momentum Lindora Santa Ana Costa Rica"", "" Lindora"", "" San Jos\u00e9""]",Other,"AUD $13,811","USD $9,010",Published on: 20 Jul 2025,Last updated on: 11 Nov 2025,530.00 m2,,,,,Roxana Leiton,PROPIEDADES LEITON,+506 8393 7651,,"Strategic location surrounded by shops, banks, and a variety of restaurants. Office area: 530sq m plus 8 parking spaces. Price for rent: $9, 010 ($17 per sq m) plus taxes. Rent with taxes: $10, 181.30 Maintenance fee: 1, 105, 336 colones (at 2, 085.54 colones per sq m), approximately $2, 192 USD. Total rent, plus taxes, plus maintenance fee: $12, 373.30"
310101018807,"[""Plug and Play Office for rent Rent in San Jos\u00e9 Costa Rica Class A+ Office Center"", "" Calle Blancos"", "" San Jos\u00e9""]",Other,"AUD $12,348","USD $8,056",Published on: 20 Jul 2025,Last updated on: 11 Nov 2025,315.96 m2,,,,,Roxana Leiton,PROPIEDADES LEITON,+506 8393 7651,,"This modern Plug and Play office is located on Calle Blancos, in a strategic area with easy access from anywhere in the Greater Metropolitan Area (GMA). It's very close to three renowned universities and more than ten bus lines. The space is located in a Class A+ office center with LEED Gold certification, ideal for companies seeking a high-quality corporate environment and a commitment to sustainability. The complex also features a retail plaza, a green terrace, and complementary services. Area: 315.96sq m plus 9 parking spaces Price for rent: $8, 056.98 ($25.50 per sq m) Taxes: $1, 047.40 Total with taxes: $9, 104.38 HOA: $1, 392.54 ($4 per sq m of office space + $1 per parking space) Monthly Total: $10, 496.92 Upon signing the contract, this office will be remodeled immediately so it can be delivered plug and play. If you require additional parking spaces, they are available for rent. The rental cost for each additional parking space is $125 per month, plus the corresponding maintenance fee (CAM) of $1 per m of parking."
310101018793,"[""Plug and Play office for rent in San Jose Costa Rica"", "" Guadalupe"", "" San Jos\u00e9""]",Other,"AUD $9,436","USD $6,156",Published on: 20 Jul 2025,Last updated on: 11 Nov 2025,324.00 m2,,,,,Roxana Leiton,PROPIEDADES LEITON,+506 8393 7651,,"Located in Guadalupe San Francisco, Goicoechea is just a stone's throw from the heart of San Jos. This location connects you to key traffic routes, including the Braulio Carrillo Highway (Route 32) and the Ring Road (Route 39). A quick and versatile access point connects you to all areas of the Greater Metropolitan Area. Layout: Open collaborative space for 34 people, an office for 5 additional positions, and a management office with space for a meeting table. Total number of workstations: 40. Office area: 324 sq m plus 3 parking spaces Price per sq m: $19, total: $6, 156 plus taxes Total rent with taxes: $6, 956.28 Plus maintenance fee: 2, 042 colones per sq m, total: 661, 608 colones, which is approximately $1, 299.80 Total rent, plus taxes, plus maintenance fee: 8, 256.08 If you need additional parking spaces, they can be rented for an approximate cost of: $100 + taxes monthly rent, 2, 042.00 per sq m maintenance fee (CAM), each parking space measures 14.30 m, which is equivalent to an approximate fee of $57.37. Estimated total per aditional parking space: $170.37 per month. The office center features an advanced fire detection system and a perimeter alarm to ensure your peace of mind. 100% backup power ensures continuous operations at all times, while 24-hour security and controlled access provide a secure work environment."
310101018796,"[""Office for rent in Forum 1 Santa Ana Lindora Costa Rica"", "" Pozos"", "" San Jos\u00e9""]",Other,"AUD $2,391","USD $1,560",Published on: 20 Jul 2025,Last updated on: 11 Nov 2025,84.00 m2,,,,,Roxana Leiton,PROPIEDADES LEITON,+506 8393 7651,,"Located in the Forum Business Park in Santa Ana, adjacent to Highway 27, providing easy access to any part of the country. It has redundant electrical power and water tanks that guarantee its excellent operation. It boasts 23, 000 m2 of beautiful gardens with large green areas. The park has trails, a restaurant area, shops, bus stops, and showers for those who want to come by bike. There is a gym that offers special rates for Forum office staff. Office size: 84.34sq m plus 2 parking spaces. Price per sq m: $18.50, total: $1, 560.29 plus taxes (IVA) IVA: $202.83 Price for rent with taxes: $1, 763.12 Maintenance fee per sq m: $2.76, total: $232.77 Total rent, plus taxes, plus maintenance fee: $1, 996"
310101018798,"[""Office for rent in Sabana San Jose Costa Rica"", "" La Sabana"", "" San Jos\u00e9""]",Other,"AUD $3,253","USD $2,122",Published on: 20 Jul 2025,Last updated on: 11 Nov 2025,117.00 m2,,,,,Roxana Leiton,PROPIEDADES LEITON,+506 8393 7651,,"Located in Sabana Sur, near shopping centers, banks, and restaurants, 5 minutes from downtown San Jose, 10 minutes from Multiplaza and Cima, 20 minutes from Forum 1 and 2, Lindora, and across from La Sabana Park. Office layout: Open workspace, kitchen area, and 1 bathroom. The office center offers visitor parking, 24-hour security, a CCTV system, and common area cleaning. Access is controlled via electronic card. Area: 117.92sq m plus 2 parking spaces. Rent per sq m: $18, total: $2, 122.56 plus taxes Taxes: $275.93 Maintenance fee (HOA): $447.11 Total rent, plus taxes, plus maintenance fee: $2, 845.60"
